1 2 3
50 86 90
50 86 92
50 86 96
50 86 102
50 90 92
50 90 96
50 90 102
50 92 102
50 96 102
53 69 77
53 69 86
53 69 90
53 69 92
53 69 96
53 69 102
53 77 86
53 77 90
53 77 92
53 77 96
53 77 102
53 86 90
53 86 92
53 86 96
53 86 102
53 90 92
53 90 96
53 90 102
53 92 96
53 92 102
53 96 102
69 77 86
69 77 90
69 77 92
69 77 96
69 77 102
69 86 92
69 86 96
69 86 102
69 90 92
69 90 96
69 90 102
69 92 96
69 92 102
69 96 102
77 86 90
77 86 92
77 86 96
77 86 102
77 90 92
77 90 96
77 90 102
77 92 96
77 92 102
77 96 102
86 90 92
86 90 96
86 90 102
86 92 96
86 92 102
86 96 102
90 92 96
90 92 102
90 96 102
92 96 102
2 10 22
2 10 28
2 10 29
2 10 35
2 10 42
2 10 48
2 10 49
2 10 50
2 10 55
2 10 56
2 10 79
2 10 83
2 10 84
2 10 85
2 10 96
2 10 97
2 10 102
2 16 22
2 16 28
2 16 29
2 16 35
2 16 42
2 16 48
2 16 49
2 16 50
2 16 55
2 16 56
2 16 79
2 16 83
2 16 84
2 16 85
2 16 96
2 16 97
2 16 102
2 18 22
2 18 28
2 18 29
2 18 35
2 18 42
2 18 48
2 18 49
2 18 50
2 18 55
2 18 56
2 18 83
2 18 84
2 18 96
2 18 102
2 22 28
2 22 29
2 22 35
2 22 42
2 22 48
2 22 49
2 22 50
2 22 55
2 22 56
2 22 79
2 22 83
2 22 84
2 22 85
2 22 96
2 22 97
2 22 102
2 28 29
2 28 35
2 28 42
2 28 48
2 28 49
2 28 50
2 28 55
2 28 56
2 28 79
2 28 83
2 28 84
2 28 85
2 28 96
2 28 97
2 28 102
2 29 35
2 29 42
2 29 48
2 29 49
2 29 50
2 29 55
2 29 56
2 29 79
2 29 83
2 29 84
2 29 85
2 29 96
2 29 97
2 29 102
2 35 42
2 35 48
2 35 49
2 35 50
2 35 55
2 35 56
2 35 79
2 35 83
2 35 84
2 35 85
2 35 96
2 35 97
2 35 102
2 42 48
2 42 49
2 42 50
2 42 55
2 42 56
2 42 79
2 42 83
2 42 84
2 42 85
2 42 96
2 42 97
2 42 102
2 48 49
2 48 50
2 48 79
2 48 83
2 48 84
2 48 85
2 48 96
2 48 97
2 48 102
2 49 50
2 49 55
2 49 56
2 49 79
2 49 83
2 49 84
2 49 85
2 49 96
2 49 97
2 49 102
2 50 55
2 50 56
2 50 79
2 50 83
2 50 84
2 50 85
2 50 96
2 50 97
2 50 102
2 55 79
2 55 83
2 55 84
2 55 85
2 55 96
2 55 97
2 55 102
2 56 79
2 56 83
2 56 84
2 56 85
2 56 96
2 56 97
2 56 102
2 79 83
2 79 84
2 79 96
2 79 102
2 83 84
2 83 85
2 83 96
2 83 97
2 83 102
2 84 85
2 84 96
2 84 97
2 84 102
2 85 96
2 85 102
2 96 97
2 96 102
2 97 102
10 16 22
10 16 28
10 16 29
10 16 35
10 16 42
10 16 48
10 16 49
10 16 50
10 16 55
10 16 56
10 16 79
10 16 83
10 16 84
10 16 85
10 16 96
10 16 97
10 16 102
10 18 22
10 18 28
10 18 29
10 18 35
10 18 42
10 18 48
10 18 49
10 18 50
10 18 55
10 18 56
10 18 79
10 18 83
10 18 84
10 18 85
10 18 96
10 18 97
10 18 102
10 22 28
10 22 29
10 22 35
10 22 42
10 22 48
10 22 49
10 22 50
10 22 55
10 22 56
10 22 79
10 22 83
10 22 84
10 22 85
10 22 96
10 22 97
10 22 102
10 28 29
10 28 35
10 28 42
10 28 48
10 28 49
10 28 50
10 28 55
10 28 56
10 28 79
10 28 83
10 28 84
10 28 85
10 28 96
10 28 97
10 28 102
10 29 35
10 29 42
10 29 48
10 29 49
10 29 50
10 29 55
10 29 56
10 29 79
10 29 83
10 29 84
10 29 85
10 29 96
10 29 97
10 29 102
10 35 42
10 35 48
10 35 49
10 35 50
10 35 55
10 35 56
10 35 79
10 35 83
10 35 84
10 35 85
10 35 96
10 35 97
10 35 102
10 42 48
10 42 49
10 42 50
10 42 55
10 42 56
10 42 79
10 42 83
10 42 84
10 42 85
10 42 96
10 42 97
10 42 102
10 48 49
10 48 50
10 48 55
10 48 56
10 48 79
10 48 83
10 48 84
10 48 85
10 48 96
10 48 97
10 48 102
10 49 50
10 49 55
10 49 56
10 49 79
10 49 83
10 49 84
10 49 85
10 49 96
10 49 97
10 49 102
10 50 55
10 50 56
10 50 79
10 50 83
10 50 84
10 50 85
10 50 96
10 50 97
10 50 102
10 55 56
10 55 79
10 55 83
10 55 84
10 55 85
10 55 96
10 55 97
10 55 102
10 56 79
10 56 83
10 56 84
10 56 85
10 56 96
10 56 97
10 56 102
10 79 83
10 79 84
10 79 85
10 79 96
10 79 97
10 79 102
10 83 84
10 83 85
10 83 96
10 83 97
10 84 85
10 84 96
10 84 97
10 84 102
10 85 96
10 85 97
10 85 102
10 96 97
10 96 102
10 97 102
16 18 22
16 18 28
16 18 29
16 18 35
16 18 42
16 18 48
16 18 49
16 18 50
16 18 55
16 18 56
16 18 79
16 18 83
16 18 84
16 18 85
16 18 96
16 18 97
16 18 102
16 22 28
16 22 29
16 22 42
16 22 48
16 22 50
16 22 55
16 22 56
16 22 79
16 22 83
16 22 96
16 22 97
16 22 102
16 28 29
16 28 35
16 28 42
16 28 48
16 28 49
16 28 50
16 28 55
16 28 56
16 28 79
16 28 83
16 28 84
16 28 85
16 28 96
16 28 97
16 28 102
16 29 35
16 29 42
16 29 48
16 29 49
16 29 50
16 29 55
16 29 56
16 29 79
16 29 83
16 29 84
16 29 85
16 29 96
16 29 97
16 29 102
16 35 42
16 35 48
16 35 50
16 35 55
16 35 56
16 35 79
16 35 83
16 35 96
16 35 97
16 35 102
16 42 48
16 42 49
16 42 50
16 42 55
16 42 56
16 42 79
16 42 83
16 42 84
16 42 85
16 42 96
16 42 97
16 42 102
16 48 49
16 48 50
16 48 55
16 48 56
16 48 79
16 48 83
16 48 84
16 48 85
16 48 96
16 48 97
16 48 102
16 49 50
16 49 55
16 49 56
16 49 79
16 49 83
16 49 96
16 49 97
16 49 102
16 50 55
16 50 56
16 50 79
16 50 83
16 50 84
16 50 85
16 50 96
16 50 97
16 50 102
16 55 56
16 55 79
16 55 83
16 55 84
16 55 85
16 55 96
16 55 97
16 55 102
16 56 79
16 56 83
16 56 84
16 56 85
16 56 96
16 56 97
16 56 102
16 79 83
16 79 84
16 79 85
16 79 96
16 79 97
16 79 102
16 83 84
16 83 85
16 83 96
16 83 97
16 83 102
16 84 96
16 84 97
16 84 102
16 85 96
16 85 97
16 85 102
16 96 97
16 96 102
16 97 102
18 22 28
18 22 29
18 22 35
18 22 42
18 22 48
18 22 49
18 22 50
18 22 55
18 22 56
18 22 79
18 22 83
18 22 84
18 22 85
18 22 96
18 22 97
18 22 102
18 28 29
18 28 35
18 28 42
18 28 48
18 28 49
18 28 50
18 28 55
18 28 56
18 28 79
18 28 83
18 28 84
18 28 85
18 28 96
18 28 97
18 28 102
18 29 42
18 29 48
18 29 49
18 29 50
18 29 56
18 29 79
18 29 84
18 29 85
18 29 97
18 29 102
18 35 42
18 35 48
18 35 49
18 35 50
18 35 56
18 35 79
18 35 84
18 35 85
18 35 97
18 35 102
18 42 48
18 42 49
18 42 50
18 42 55
18 42 56
18 42 79
18 42 83
18 42 84
18 42 85
18 42 96
18 42 97
18 42 102
18 48 49
18 48 50
18 48 55
18 48 56
18 48 79
18 48 83
18 48 84
18 48 85
18 48 96
18 48 97
18 48 102
18 49 50
18 49 55
18 49 56
18 49 79
18 49 83
18 49 84
18 49 85
18 49 96
18 49 97
18 49 102
18 50 55
18 50 56
18 50 79
18 50 83
18 50 84
18 50 85
18 50 96
18 50 97
18 50 102
18 55 56
18 55 79
18 55 84
18 55 85
18 55 97
18 55 102
18 56 79
18 56 83
18 56 84
18 56 85
18 56 96
18 56 97
18 56 102
18 79 83
18 79 84
18 79 96
18 79 102
18 83 84
18 83 85
18 83 97
18 83 102
18 84 85
18 84 96
18 84 97
18 84 102
18 85 96
18 85 102
18 96 97
18 96 102
18 97 102
22 28 48
22 28 49
22 28 50
22 28 55
22 28 56
22 28 79
22 28 83
22 28 84
22 28 85
22 28 96
22 28 97
22 28 102
22 29 48
22 29 49
22 29 50
22 29 55
22 29 56
22 29 79
22 29 83
22 29 84
22 29 85
22 29 96
22 29 97
22 29 102
22 35 48
22 35 50
22 35 55
22 35 56
22 35 79
22 35 83
22 35 96
22 35 97
22 35 102
22 42 48
22 42 49
22 42 50
22 42 55
22 42 56
22 42 79
22 42 83
22 42 84
22 42 85
22 42 96
22 42 97
22 42 102
22 48 49
22 48 50
22 48 55
22 48 56
22 48 79
22 48 83
22 48 84
22 48 85
22 48 96
22 48 97
22 48 102
22 49 50
22 49 55
22 49 56
22 49 79
22 49 83
22 49 96
22 49 97
22 49 102
22 50 55
22 50 56
22 50 79
22 50 83
22 50 84
22 50 85
22 50 96
22 50 97
22 50 102
22 55 56
22 55 79
22 55 83
22 55 84
22 55 85
22 55 96
22 55 97
22 55 102
22 56 79
22 56 83
22 56 84
22 56 85
22 56 96
22 56 97
22 56 102
22 79 83
22 79 84
22 79 85
22 79 96
22 79 97
22 79 102
22 83 84
22 83 85
22 83 96
22 83 97
22 83 102
22 84 96
22 84 97
22 84 102
22 85 96
22 85 97
22 85 102
22 96 97
22 96 102
22 97 102
28 29 48
28 29 49
28 29 50
28 29 55
28 29 56
28 29 79
28 29 83
28 29 84
28 29 85
28 29 96
28 29 97
28 29 102
28 35 48
28 35 49
28 35 50
28 35 55
28 35 56
28 35 79
28 35 83
28 35 84
28 35 85
28 35 96
28 35 97
28 35 102
28 42 48
28 42 49
28 42 50
28 42 55
28 42 56
28 42 79
28 42 83
28 42 84
28 42 85
28 42 96
28 42 97
28 42 102
28 48 49
28 48 50
28 48 55
28 48 56
28 48 79
28 48 83
28 48 84
28 48 85
28 48 96
28 48 97
28 48 102
28 49 50
28 49 55
28 49 56
28 49 79
28 49 83
28 49 84
28 49 85
28 49 96
28 49 97
28 49 102
28 50 55
28 50 56
28 50 79
28 50 83
28 50 84
28 50 85
28 50 102
28 55 56
28 55 79
28 55 83
28 55 84
28 55 85
28 55 96
28 55 97
28 55 102
28 56 79
28 56 83
28 56 84
28 56 85
28 56 96
28 56 97
28 56 102
28 79 83
28 79 84
28 79 85
28 79 96
28 79 97
28 79 102
28 83 84
28 83 85
28 83 96
28 83 97
28 83 102
28 84 85
28 84 96
28 84 97
28 84 102
28 85 96
28 85 97
28 85 102
28 96 102
28 97 102
29 35 48
29 35 49
29 35 50
29 35 56
29 35 79
29 35 84
29 35 85
29 35 97
29 35 102
29 42 48
29 42 49
29 42 50
29 42 55
29 42 56
29 42 79
29 42 84
29 42 85
29 42 96
29 42 97
29 42 102
29 48 49
29 48 50
29 48 55
29 48 56
29 48 79
29 48 83
29 48 84
29 48 85
29 48 96
29 48 97
29 48 102
29 49 50
29 49 55
29 49 56
29 49 79
29 49 83
29 49 84
29 49 85
29 49 96
29 49 97
29 49 102
29 50 55
29 50 56
29 50 79
29 50 83
29 50 84
29 50 85
29 50 96
29 50 97
29 50 102
29 55 56
29 55 79
29 55 84
29 55 85
29 55 97
29 55 102
29 56 79
29 56 83
29 56 84
29 56 85
29 56 96
29 56 97
29 56 102
29 79 83
29 79 84
29 79 85
29 79 96
29 79 97
29 79 102
29 83 84
29 83 85
29 83 97
29 83 102
29 84 85
29 84 96
29 84 97
29 84 102
29 85 96
29 85 97
29 85 102
29 96 97
29 96 102
29 97 102
35 42 48
35 42 49
35 42 50
35 42 55
35 42 56
35 42 79
35 42 83
35 42 84
35 42 85
35 42 96
35 42 97
35 42 102
35 48 49
35 48 50
35 48 55
35 48 56
35 48 79
35 48 83
35 48 84
35 48 85
35 48 96
35 48 97
35 48 102
35 49 50
35 49 55
35 49 56
35 49 79
35 49 83
35 49 96
35 49 97
35 49 102
35 50 55
35 50 56
35 50 79
35 50 83
35 50 84
35 50 85
35 50 97
35 55 56
35 55 79
35 55 84
35 55 85
35 55 97
35 55 102
35 56 79
35 56 83
35 56 84
35 56 85
35 56 96
35 56 97
35 56 102
35 79 83
35 79 84
35 79 85
35 79 96
35 79 97
35 79 102
35 83 84
35 83 85
35 83 97
35 83 102
35 84 96
35 84 97
35 84 102
35 85 96
35 85 97
35 85 102
35 96 97
35 97 102
42 48 49
42 48 50
42 48 55
42 48 56
42 48 79
42 48 83
42 48 84
42 48 85
42 48 96
42 48 97
42 48 102
42 49 50
42 49 55
42 49 56
42 49 79
42 49 83
42 49 84
42 49 85
42 49 96
42 49 97
42 49 102
42 50 55
42 50 56
42 50 79
42 50 83
42 50 84
42 50 85
42 50 96
42 50 97
42 50 102
42 55 56
42 55 79
42 55 83
42 55 84
42 55 85
42 55 96
42 55 97
42 55 102
42 56 85
42 56 96
42 56 97
42 56 102
42 79 85
42 79 96
42 79 97
42 79 102
42 83 85
42 83 96
42 83 97
42 83 102
42 84 85
42 84 96
42 84 97
42 84 102
42 85 96
42 85 97
42 85 102
42 96 97
42 96 102
42 97 102
48 49 79
48 49 83
48 49 84
48 49 85
48 49 96
48 49 97
48 49 102
48 50 79
48 50 83
48 50 84
48 50 85
48 50 96
48 50 97
48 50 102
48 55 79
48 55 83
48 55 84
48 55 85
48 55 96
48 55 97
48 55 102
48 56 79
48 56 83
48 56 84
48 56 85
48 56 96
48 56 97
48 56 102
48 79 83
48 79 84
48 79 85
48 79 96
48 79 97
48 79 102
48 83 84
48 83 85
48 83 96
48 83 97
48 83 102
48 84 85
48 84 96
48 84 97
48 84 102
48 85 96
48 85 97
48 85 102
48 96 97
48 96 102
48 97 102
49 50 79
49 50 83
49 50 84
49 50 85
49 50 96
49 50 97
49 50 102
49 55 79
49 55 83
49 55 84
49 55 85
49 55 96
49 55 97
49 55 102
49 56 79
49 56 83
49 56 84
49 56 85
49 56 96
49 56 97
49 56 102
49 79 83
49 79 84
49 79 85
49 79 96
49 79 97
49 79 102
49 83 84
49 83 85
49 83 96
49 83 97
49 83 102
49 84 96
49 84 97
49 84 102
49 85 96
49 85 97
49 85 102
49 96 97
49 96 102
49 97 102
50 55 79
50 55 83
50 55 84
50 55 85
50 55 96
50 55 97
50 55 102
50 56 79
50 56 83
50 56 84
50 56 85
50 56 96
50 56 97
50 56 102
50 79 83
50 79 84
50 79 85
50 79 96
50 79 97
50 79 102
50 83 84
50 83 85
50 83 96
50 83 97
50 83 102
50 84 85
50 84 96
50 84 97
50 84 102
50 85 96
50 85 97
50 85 102
50 97 102
55 56 79
55 56 83
55 56 84
55 56 85
55 56 96
55 56 97
55 56 102
55 79 83
55 79 84
55 79 85
55 79 96
55 79 97
55 79 102
55 83 84
55 83 85
55 83 97
55 83 102
55 84 85
55 84 96
55 84 97
55 84 102
55 85 96
55 85 97
55 85 102
55 96 97
55 96 102
55 97 102
56 79 85
56 79 96
56 79 97
56 79 102
56 83 85
56 83 96
56 83 97
56 83 102
56 84 85
56 84 96
56 84 97
56 84 102
56 85 96
56 85 97
56 85 102
56 96 97
56 96 102
56 97 102
79 83 85
79 83 96
79 83 97
79 83 102
79 84 85
79 84 96
79 84 97
79 84 102
79 85 96
79 85 102
79 96 97
79 96 102
79 97 102
83 84 85
83 84 96
83 84 97
83 84 102
83 85 96
83 85 97
83 85 102
83 96 97
83 96 102
83 97 102
84 85 96
84 85 97
84 85 102
84 96 97
84 96 102
84 97 102
85 96 97
85 96 102
85 97 102
96 97 102
8 9 22
8 9 24
8 9 33
8 9 34
8 9 40
8 9 48
8 9 50
8 9 54
8 9 66
8 9 67
8 9 81
8 9 89
8 9 93
8 9 95
8 11 22
8 11 24
8 11 33
8 11 34
8 11 40
8 11 48
8 11 50
8 11 54
8 11 66
8 11 67
8 11 81
8 11 89
8 11 93
8 11 95
8 22 24
8 22 33
8 22 34
8 22 40
8 22 48
8 22 50
8 22 54
8 22 66
8 22 67
8 22 81
8 22 89
8 22 93
8 22 95
8 24 33
8 24 34
8 24 40
8 24 48
8 24 50
8 24 54
8 24 66
8 24 67
8 24 81
8 24 89
8 24 93
8 24 95
8 33 34
8 33 40
8 33 48
8 33 50
8 33 54
8 33 66
8 33 67
8 33 81
8 33 89
8 33 93
8 33 95
8 34 40
8 34 48
8 34 50
8 34 54
8 34 66
8 34 67
8 34 81
8 34 89
8 34 93
8 34 95
8 40 48
8 40 50
8 40 54
8 40 66
8 40 67
8 40 81
8 40 89
8 40 93
8 40 95
8 48 50
8 48 54
8 48 66
8 48 67
8 48 81
8 48 89
8 48 93
8 48 95
8 50 66
8 50 67
8 50 81
8 50 89
8 54 66
8 54 67
8 54 81
8 54 89
8 66 67
8 66 81
8 66 89
8 66 93
8 66 95
8 67 81
8 67 89
8 67 93
8 67 95
8 81 93
8 89 93
9 11 22
9 11 24
9 11 33
9 11 34
9 11 40
9 11 48
9 11 50
9 11 54
9 11 66
9 11 67
9 11 81
9 11 89
9 11 93
9 11 95
9 22 48
9 22 50
9 22 54
9 22 66
9 22 67
9 22 81
9 22 89
9 22 93
9 22 95
9 24 48
9 24 50
9 24 54
9 24 66
9 24 67
9 24 81
9 24 89
9 24 93
9 24 95
9 33 48
9 33 50
9 33 54
9 33 66
9 33 67
9 33 81
9 33 89
9 33 93
9 33 95
9 34 48
9 34 50
9 34 54
9 34 66
9 34 67
9 34 81
9 34 89
9 34 93
9 34 95
9 40 48
9 40 50
9 40 54
9 40 66
9 40 67
9 40 81
9 40 89
9 40 93
9 40 95
9 48 50
9 48 54
9 48 66
9 48 67
9 48 81
9 48 89
9 48 93
9 48 95
9 50 54
9 50 66
9 50 67
9 50 81
9 50 89
9 50 93
9 50 95
9 54 66
9 54 67
9 54 81
9 54 89
9 54 93
9 54 95
9 66 67
9 66 81
9 66 89
9 66 93
9 66 95
9 67 81
9 67 89
9 67 93
9 67 95
9 81 89
9 81 93
9 81 95
9 89 93
9 89 95
9 93 95
11 22 24
11 22 33
11 22 34
11 22 40
11 22 48
11 22 50
11 22 54
11 22 66
11 22 67
11 22 81
11 22 89
11 22 93
11 22 95
11 24 33
11 24 34
11 24 40
11 24 48
11 24 50
11 24 54
11 24 66
11 24 67
11 24 81
11 24 89
11 24 93
11 24 95
11 33 34
11 33 40
11 33 48
11 33 50
11 33 54
11 33 66
11 33 67
11 33 81
11 33 89
11 33 93
11 33 95
11 34 40
11 34 48
11 34 50
11 34 54
11 34 66
11 34 67
11 34 81
11 34 89
11 34 93
11 34 95
11 40 48
11 40 50
11 40 54
11 40 66
11 40 67
11 40 81
11 40 89
11 40 93
11 40 95
11 48 50
11 48 54
11 48 66
11 48 67
11 48 81
11 48 89
11 48 93
11 48 95
11 50 54
11 50 66
11 50 67
11 50 81
11 50 89
11 50 93
11 50 95
11 54 66
11 54 67
11 54 81
11 54 89
11 54 93
11 54 95
11 66 67
11 66 81
11 66 89
11 66 93
11 66 95
11 67 81
11 67 89
11 67 93
11 67 95
11 81 89
11 81 93
11 81 95
11 89 93
11 89 95
11 93 95
22 24 48
22 24 50
22 24 54
22 24 66
22 24 67
22 24 81
22 24 89
22 24 93
22 24 95
22 33 48
22 33 50
22 33 54
22 33 66
22 33 67
22 33 81
22 33 89
22 33 93
22 33 95
22 34 48
22 34 50
22 34 54
22 34 66
22 34 67
22 34 81
22 34 89
22 34 93
22 34 95
22 40 48
22 40 50
22 40 54
22 40 66
22 40 67
22 40 81
22 40 89
22 40 93
22 40 95
22 48 54
22 48 66
22 48 67
22 48 81
22 48 89
22 48 93
22 48 95
22 50 54
22 50 66
22 50 67
22 50 81
22 50 89
22 50 93
22 50 95
22 54 66
22 54 67
22 54 81
22 54 89
22 54 93
22 54 95
22 66 67
22 66 81
22 66 89
22 66 93
22 66 95
22 67 81
22 67 89
22 67 93
22 67 95
22 81 89
22 81 93
22 81 95
22 89 93
22 89 95
22 93 95
24 33 48
24 33 50
24 33 66
24 33 67
24 33 81
24 33 89
24 33 93
24 33 95
24 34 48
24 34 50
24 34 54
24 34 66
24 34 67
24 34 81
24 34 89
24 34 93
24 34 95
24 40 48
24 40 50
24 40 54
24 40 66
24 40 67
24 40 81
24 40 89
24 40 93
24 40 95
24 48 50
24 48 54
24 48 66
24 48 67
24 48 81
24 48 89
24 48 93
24 48 95
24 50 54
24 50 66
24 50 67
24 50 81
24 50 89
24 50 93
24 50 95
24 54 66
24 54 67
24 54 81
24 54 89
24 54 93
24 54 95
24 66 67
24 66 81
24 66 89
24 66 93
24 66 95
24 67 81
24 67 89
24 67 93
24 67 95
24 81 89
24 81 93
24 81 95
24 89 93
24 89 95
24 93 95
33 34 48
33 34 50
33 34 54
33 34 66
33 34 67
33 34 81
33 34 89
33 34 93
33 34 95
33 40 48
33 40 50
33 40 54
33 40 89
33 40 93
33 40 95
33 48 50
33 48 54
33 48 66
33 48 67
33 48 81
33 48 89
33 48 93
33 48 95
33 50 54
33 50 66
33 50 67
33 50 81
33 50 89
33 50 93
33 50 95
33 54 66
33 54 67
33 54 81
33 54 89
33 54 93
33 54 95
33 66 89
33 66 93
33 66 95
33 67 89
33 67 93
33 67 95
33 81 89
33 81 93
33 81 95
33 89 93
33 89 95
33 93 95
34 40 48
34 40 50
34 40 54
34 40 66
34 40 67
34 40 81
34 40 89
34 40 93
34 40 95
34 48 50
34 48 54
34 48 66
34 48 67
34 48 81
34 48 89
34 48 93
34 48 95
34 50 54
34 50 66
34 50 67
34 50 81
34 50 89
34 50 93
34 50 95
34 54 66
34 54 67
34 54 81
34 54 89
34 54 93
34 54 95
34 66 81
34 66 89
34 66 93
34 66 95
34 67 81
34 67 89
34 67 93
34 67 95
34 81 89
34 81 93
34 81 95
34 89 93
34 89 95
34 93 95
40 48 50
40 48 54
40 48 66
40 48 67
40 48 81
40 48 89
40 48 93
40 48 95
40 50 54
40 50 66
40 50 67
40 50 81
40 50 89
40 50 93
40 50 95
40 54 66
40 54 67
40 54 81
40 54 89
40 54 93
40 54 95
40 66 89
40 66 93
40 66 95
40 67 89
40 67 93
40 67 95
40 81 89
40 81 93
40 81 95
40 89 93
40 89 95
40 93 95
48 50 66
48 50 67
48 50 81
48 50 89
48 50 93
48 50 95
48 54 66
48 54 67
48 54 81
48 54 89
48 54 93
48 54 95
48 66 67
48 66 81
48 66 89
48 66 93
48 66 95
48 67 81
48 67 89
48 67 93
48 67 95
48 81 89
48 81 93
48 81 95
48 89 93
48 89 95
48 93 95
50 54 66
50 54 67
50 54 81
50 54 89
50 66 67
50 66 81
50 66 89
50 66 93
50 66 95
50 67 81
50 67 89
50 67 93
50 67 95
50 81 89
50 81 93
50 81 95
50 89 93
50 89 95
54 66 67
54 66 81
54 66 89
54 66 93
54 66 95
54 67 81
54 67 89
54 67 93
54 67 95
54 81 89
54 81 93
54 81 95
54 89 93
54 89 95
66 67 89
66 67 93
66 67 95
66 81 89
66 81 93
66 81 95
66 89 93
66 93 95
67 81 89
67 81 93
67 81 95
67 89 93
67 89 95
67 93 95
81 89 93
81 93 95
89 93 95
7 15 27
7 15 33
7 15 59
7 15 67
7 16 27
7 16 33
7 16 59
7 16 67
7 27 33
7 27 59
7 27 67
7 33 59
7 33 67
7 59 67
15 16 27
15 16 33
15 16 59
15 16 67
15 27 59
15 27 67
15 33 59
15 33 67
15 59 67
16 27 33
16 27 59
16 27 67
16 33 59
16 33 67
16 59 67
27 33 59
27 33 67
27 59 67
33 59 67
7 14 20
7 14 24
7 14 28
7 14 32
7 14 36
7 14 37
7 14 40
7 14 56
7 14 69
7 14 73
7 14 80
7 14 86
7 14 87
7 14 90
7 14 101
7 20 24
7 20 28
7 20 32
7 20 36
7 20 37
7 20 40
7 20 56
7 20 69
7 20 73
7 20 80
7 20 86
7 20 87
7 20 90
7 20 101
7 24 28
7 24 32
7 24 36
7 24 37
7 24 40
7 24 56
7 24 73
7 24 80
7 24 87
7 24 101
7 28 32
7 28 36
7 28 37
7 28 40
7 28 56
7 28 69
7 28 73
7 28 80
7 28 86
7 28 87
7 28 90
7 28 101
7 32 36
7 32 37
7 32 40
7 32 56
7 32 69
7 32 73
7 32 80
7 32 86
7 32 87
7 32 90
7 32 101
7 36 37
7 36 40
7 36 56
7 36 69
7 36 73
7 36 80
7 36 86
7 36 87
7 36 90
7 36 101
7 37 40
7 37 56
7 37 69
7 37 73
7 37 80
7 37 86
7 37 87
7 37 90
7 37 101
7 40 56
7 40 69
7 40 73
7 40 80
7 40 86
7 40 87
7 40 90
7 40 101
7 56 69
7 56 73
7 56 80
7 56 86
7 56 87
7 56 90
7 56 101
7 69 73
7 69 80
7 69 87
7 69 101
7 73 80
7 73 86
7 73 87
7 73 90
7 73 101
7 80 86
7 80 87
7 80 90
7 80 101
7 86 87
7 86 101
7 87 90
7 87 101
7 90 101
14 20 56
14 20 69
14 20 73
14 20 80
14 20 86
14 20 87
14 20 90
14 20 101
14 24 56
14 24 69
14 24 73
14 24 80
14 24 86
14 24 87
14 24 90
14 24 101
14 28 56
14 28 69
14 28 73
14 28 80
14 28 86
14 28 87
14 28 90
14 28 101
14 32 56
14 32 69
14 32 73
14 32 80
14 32 86
14 32 87
14 32 90
14 32 101
14 36 56
14 36 69
14 36 73
14 36 80
14 36 86
14 36 87
14 36 90
14 36 101
14 37 56
14 37 69
14 37 73
14 37 80
14 37 86
14 37 87
14 37 90
14 37 101
14 40 56
14 40 69
14 40 73
14 40 80
14 40 86
14 40 87
14 40 90
14 40 101
14 56 69
14 56 73
14 56 87
14 56 90
14 56 101
14 69 73
14 69 80
14 69 86
14 69 87
14 69 90
14 69 101
14 73 80
14 73 86
14 73 87
14 73 90
14 73 101
14 80 87
14 80 90
14 80 101
14 86 87
14 86 90
14 86 101
14 87 90
14 87 101
14 90 101
20 24 56
20 24 69
20 24 73
20 24 80
20 24 86
20 24 87
20 24 90
20 24 101
20 28 56
20 28 69
20 28 73
20 28 80
20 28 86
20 28 87
20 28 90
20 28 101
20 32 56
20 32 69
20 32 73
20 32 80
20 32 86
20 32 87
20 32 90
20 32 101
20 36 56
20 36 69
20 36 73
20 36 80
20 36 86
20 36 87
20 36 90
20 36 101
20 37 56
20 37 69
20 37 73
20 37 80
20 37 86
20 37 87
20 37 90
20 37 101
20 40 69
20 40 73
20 40 86
20 40 87
20 40 90
20 40 101
20 56 69
20 56 73
20 56 86
20 56 87
20 56 90
20 56 101
20 69 73
20 69 80
20 69 86
20 69 87
20 69 90
20 69 101
20 73 80
20 73 86
20 73 87
20 73 90
20 73 101
20 80 86
20 80 87
20 80 90
20 80 101
20 86 87
20 86 90
20 86 101
20 87 90
20 87 101
20 90 101
24 28 56
24 28 69
24 28 73
24 28 80
24 28 86
24 28 87
24 28 90
24 28 101
24 32 56
24 32 69
24 32 73
24 32 80
24 32 86
24 32 87
24 32 90
24 32 101
24 36 56
24 36 69
24 36 73
24 36 80
24 36 86
24 36 87
24 36 90
24 36 101
24 37 56
24 37 69
24 37 73
24 37 80
24 37 86
24 37 87
24 37 90
24 37 101
24 40 56
24 40 69
24 40 73
24 40 80
24 40 86
24 40 87
24 40 90
24 40 101
24 56 69
24 56 73
24 56 80
24 56 86
24 56 87
24 56 90
24 56 101
24 69 73
24 69 80
24 69 87
24 69 101
24 73 80
24 73 86
24 73 87
24 73 90
24 73 101
24 80 86
24 80 87
24 80 90
24 80 101
24 86 87
24 86 101
24 87 90
24 87 101
24 90 101
28 32 56
28 32 69
28 32 73
28 32 80
28 32 86
28 32 87
28 32 90
28 32 101
28 36 56
28 36 69
28 36 73
28 36 80
28 36 86
28 36 87
28 36 90
28 36 101
28 37 56
28 37 69
28 37 73
28 37 80
28 37 86
28 37 87
28 37 90
28 37 101
28 40 56
28 40 69
28 40 73
28 40 80
28 40 86
28 40 87
28 40 90
28 40 101
28 56 69
28 56 73
28 56 80
28 56 86
28 56 87
28 56 90
28 56 101
